,Soil humidity ,Air humidity (%),Air temperature (C),Motor
889,66.42,22.22,18.64,0
890,66.39,21.29,18.69,0
891,66.36,20.79,18.82,0
892,66.33,20.29,18.94,0
893,66.31,20.45,18.94,0
894,66.28,20.62,18.93,0
895,66.25,20.93,18.96,0
896,66.22,21.24,18.99,0
897,66.19,21.72,18.84,0
898,66.17,22.2,18.7,0
899,66.14,22.5,18.59,0
900,66.11,22.8,18.48,0
901,66.08,23.11,18.37,0
902,66.06,23.41,18.26,0
903,66.03,24.06,18.02,0
904,66,24.7,17.79,0
905,65.97,24.15,17.91,0
906,65.95,23.6,18.03,0
907,65.92,23.28,18.03,0
908,65.89,22.96,18.02,0
909,65.86,22.76,17.91,0
910,65.84,22.57,17.8,0
911,65.81,22.48,17.66,0
912,65.78,22.4,17.53,0
913,65.76,22.46,17.48,0
914,65.73,22.52,17.43,0
915,65.7,22.62,17.4,0
916,65.68,22.73,17.37,0
917,65.65,22.83,17.34,0
918,65.62,22.87,17.54,0
919,65.59,22.91,17.74,0
920,65.57,21.76,18.1,0
921,65.54,20.61,18.45,0
922,65.51,19.95,18.62,0
923,65.49,19.29,18.8,0
924,65.46,19.33,18.77,0
925,65.43,19.37,18.74,0
926,65.41,19.27,18.76,0
927,65.38,19.18,18.77,0
928,65.35,19.09,18.72,0
929,65.32,19,18.66,0
930,65.3,18.7,18.64,0
931,65.27,18.4,18.62,0
932,65.24,18.18,18.58,0
933,65.22,17.97,18.55,0
934,65.19,18.01,18.42,0
935,65.16,18.05,18.29,0
936,65.14,17.92,18.18,0
937,65.11,17.79,18.08,0
938,65.08,17.68,17.98,0
939,65.05,17.58,17.88,0
940,65.03,17.3,17.88,0
941,65,17.01,17.88,0
942,64.97,16.48,18,0
943,64.94,15.96,18.13,0
944,64.92,15.95,18.1,0
945,64.89,15.94,18.08,0
946,64.86,16.04,18.04,0
947,64.83,16.13,18.01,0
948,64.81,16.23,17.98,0
949,64.78,16.32,17.94,0
950,64.75,16.42,17.9,0
951,64.72,16.51,17.87,0
952,64.69,16.89,17.76,0
953,64.67,17.27,17.64,0
954,64.64,17.48,17.57,0
955,64.61,17.69,17.5,0
956,64.58,18.04,17.45,0
957,64.56,18.38,17.4,0
958,64.53,18.55,17.62,0
959,64.5,18.72,17.84,0
960,64.47,18.55,18.24,0
961,64.44,18.37,18.63,0
962,64.42,18.38,19.11,0
963,64.39,18.4,19.59,0
964,64.36,17.72,20.19,0
965,64.33,17.04,20.78,0
966,64.31,16.26,21.3,0
967,64.28,15.49,21.82,0
968,64.25,14.71,22.34,0
969,64.22,13.94,22.86,0
970,64.19,13.16,23.38,0
971,64.17,12.5,23.93,0
972,64.14,11.83,24.48,0
973,64.11,11.46,24.8,0
974,64.08,11.08,25.13,0
975,64.06,10.74,25.52,0
976,64.03,10.39,25.92,0
977,64,10.32,26.23,0
978,63.97,10.24,26.54,0
979,63.94,9.98,26.86,0
980,63.92,9.73,27.17,0
981,63.89,9.32,27.89,0
982,63.86,8.92,28.61,0
983,63.83,8.37,28.88,0
984,63.81,7.82,29.15,0
985,63.78,7.39,29.28,0
986,63.75,6.95,29.41,0
987,63.72,6.76,29.44,0
988,63.69,6.58,29.48,0
989,63.67,6.35,29.78,0
990,63.64,6.12,30.07,0
991,63.61,5.78,30.47,0
992,63.58,5.45,30.87,0
993,63.56,5.36,30.91,0
994,63.53,5.26,30.95,0
995,63.5,5.16,30.99,0
996,63.47,5.07,31.03,0
997,63.44,5.07,31.28,0
998,63.42,5.08,31.53,0
999,63.39,5.08,31.78,0
1000,63.36,5.08,32.03,0
1001,63.33,4.87,32.12,0
1002,63.31,4.66,32.2,0
1003,63.28,4.52,32.3,0
1004,63.25,4.38,32.41,0
1005,63.22,4.31,32.57,0
1006,63.19,4.25,32.73,0
1007,63.17,4.09,32.83,0
1008,63.14,3.93,32.93,0
1009,63.11,3.92,33.01,0
1010,63.08,3.91,33.09,0
1011,63.06,3.96,32.96,0
1012,63.03,4,32.82,0
1013,63,3.72,33.28,0
1014,63,3.44,33.74,0
1015,63,3.56,33.67,0
1016,63,3.67,33.59,0
1017,63,3.95,32.88,0
1018,63,4.23,32.17,0
1019,63,4.54,31.6,0
1020,63,4.85,31.04,0
1021,63,4.89,31.13,0
1022,63,4.93,31.22,0
1023,63,4.85,31.52,0
1024,63,4.77,31.82,0
1025,63,4.84,31.16,0
1026,63,4.91,30.5,0
1027,63,4.66,31.05,0
1028,63,4.42,31.6,0
1029,63,3.84,32.1,0
1030,63,3.81,32.48,0
1031,63,3.78,32.87,0
1032,63,3.46,32.87,0
1033,63,3.14,32.87,0
1034,63,3.58,32.23,0
1035,63,4.02,31.59,0
1036,63,4.1,31.54,0
1037,63,4.17,31.5,0
1038,63,4.14,31.16,0
1039,63,4.11,30.83,0
1040,63,4.22,31.18,0
1041,63,4.33,31.54,0
1042,63,4.05,31.79,0
1043,63,3.77,32.04,0
1044,63,3.54,32.18,0
1045,63,3.31,32.32,0
1046,63,3.48,32.41,0
1047,63,3.65,32.5,0
1048,63,3.71,32.19,0
1049,63,3.77,31.88,0
1050,62.97,3.76,31.92,0
1051,62.94,3.74,31.97,0
1052,62.92,3.5,32.08,0
1053,62.89,3.26,32.19,0
1054,62.86,3.44,32.06,0
1055,62.83,3.63,31.94,0
1056,62.81,3.81,31.86,0
1057,62.78,3.99,31.79,0
1058,62.75,3.94,31.8,0
1059,62.72,3.88,31.8,0
1060,62.7,3.97,31.52,0
1061,62.67,4.06,31.24,0
1062,62.64,4.15,30.96,0
1063,62.61,4.24,30.68,0
1064,62.59,4.07,31,0
1065,62.56,3.9,31.33,0
1066,62.53,3.86,31.06,0
1067,62.5,3.81,30.78,0
1068,62.48,4,30.5,0
1069,62.45,4.18,30.23,0
1070,62.42,4.36,29.96,0
1071,62.39,4.55,29.68,0
1072,62.37,4.58,29.38,0
1073,62.34,4.61,29.07,0
1074,62.31,4.56,29.44,0
1075,62.28,4.51,29.8,0
1076,62.26,4.6,29.83,0
1077,62.23,4.68,29.85,0
1078,62.2,4.94,29.64,0
1079,62.17,5.2,29.43,0
1080,62.15,5.58,28.94,0
1081,62.12,5.96,28.46,0
1082,62.09,5.77,28.36,0
1083,62.06,5.58,28.27,0
1084,62.04,5.83,28.04,0
1085,62.01,6.08,27.8,0
1086,61.98,5.96,27.76,0
1087,61.95,5.84,27.73,0
1088,61.93,6.36,27.54,0
1089,61.9,6.89,27.35,0
1090,61.87,6.76,27.26,0
1091,61.84,6.62,27.16,0
1092,61.82,6.56,27.04,0
1093,61.79,6.49,26.91,0
1094,61.76,6.74,26.74,0
1095,61.73,6.98,26.57,0
1096,61.71,7.19,26.48,0
1097,61.68,7.4,26.39,0
1098,61.65,7.69,26.26,0
1099,61.62,7.98,26.12,0
1100,61.6,8.16,26,0
1101,61.57,8.34,25.87,0
1102,61.54,8.56,25.78,0
1103,61.51,8.77,25.69,0
1104,61.49,8.95,25.58,0
1105,61.46,9.13,25.46,0
1106,61.43,9.09,25.48,0
1107,61.4,9.05,25.5,0
1108,61.38,9.37,25.37,0
1109,61.35,9.68,25.23,0
1110,61.32,10,25.1,0
1111,61.29,10.34,24.98,0
1112,61.27,10.67,24.85,0
1113,61.24,11.01,24.68,0
1114,61.21,11.35,24.52,0
1115,61.18,12.26,24.26,0
1116,61.16,13.16,24.01,0
1117,61.13,13.14,24,0
1118,61.1,13.11,23.98,0
1119,61.07,13.38,24.01,0
1120,61.05,13.64,24.04,0
1121,61.02,13.91,24.06,0
1122,60.99,14.18,24.09,0
1123,60.96,14.4,24.03,0
1124,60.94,14.63,23.97,0
1125,60.91,15.04,23.89,0
1126,60.88,15.44,23.81,0
1127,60.85,15.98,23.68,0
1128,60.83,16.52,23.55,0
1129,60.8,16.67,23.5,0
1130,60.77,16.82,23.45,0
1131,60.74,17.46,23.3,0
1132,60.72,18.11,23.16,0
1133,60.69,18.54,23.01,0
1134,60.66,18.97,22.86,0
1135,60.63,18.89,22.83,0
1136,60.61,18.81,22.8,0
1137,60.58,18.83,22.74,0
1138,60.55,18.85,22.69,0
1139,60.52,18.87,22.61,0
1140,60.5,18.89,22.53,0
1141,60.47,18.55,22.51,0
1142,60.44,18.2,22.49,0
1143,60.41,17.83,22.41,0
1144,60.39,17.47,22.33,0
1145,60.36,16.81,22.32,0
1146,60.33,16.15,22.32,0
1147,60.3,15.68,22.3,0
1148,60.28,15.22,22.27,0
1149,60.25,15.06,22.2,0
1150,60.22,14.89,22.13,0
1151,60.19,14.72,22.04,0
1152,60.17,14.54,21.94,0
1153,60.14,14.39,21.85,0
1154,60.11,14.24,21.76,0
1155,60.08,15.09,21.53,0
1156,60.06,15.94,21.3,0
1157,60.03,16.3,21.23,0
1158,60,16.66,21.17,0
1159,60,17.02,21.1,0
1160,60,17.38,21.03,0
1161,60,17.74,20.97,0
1162,60,18.1,20.9,0
1163,60,18.44,20.79,0
1164,60,18.78,20.67,0
1165,60,19.13,20.56,0
1166,60,19.47,20.45,0
1167,60,20.3,20.29,0
1168,60,21.14,20.13,0
1169,60,21.84,19.97,0
1170,60,22.53,19.81,0
1171,60,22.84,19.68,0
1172,60,23.16,19.56,0
1173,60,23.03,19.5,0
1174,60,22.9,19.44,0
1175,60,22.94,19.44,0
1176,60,22.99,19.43,0
1177,60,23.28,19.38,0
1178,60,23.57,19.34,0
1179,60,23.17,19.31,0
1180,60,22.77,19.28,0
1181,60,21.98,19.37,0
1182,60,21.19,19.46,0
1183,60,21.22,19.41,0
1184,60,21.24,19.36,0
1185,60,21.18,19.34,0
1186,60,21.11,19.31,0
1187,60,21.05,19.29,0
1188,60,21.14,19.2,0
1189,60,21.22,19.1,0
1190,60,21.28,19.05,0
1191,60,21.34,18.99,0
1192,60,21.5,18.94,0
1193,60,21.66,18.89,0
1194,60,21.8,18.83,0
1195,59.97,21.94,18.76,0
1196,59.94,22.01,18.71,0
1197,59.92,22.08,18.66,0
1198,59.89,22.4,18.54,0
1199,59.86,22.72,18.41,0
1200,59.83,22.55,18.38,0
1201,59.81,22.38,18.34,0
1202,59.78,21.84,18.31,0
1203,59.75,21.31,18.28,0
1204,59.72,20.76,18.24,0
1205,59.69,20.21,18.21,0
1206,59.67,19.92,18.19,0
1207,59.64,19.62,18.16,0
1208,59.61,19.27,18.15,0
1209,59.58,18.93,18.14,0
1210,59.56,18.7,18.14,0
1211,59.53,18.47,18.13,0
1212,59.5,18.54,18.03,0
1213,59.47,18.62,17.93,0
1214,59.44,18.75,17.84,0
1215,59.42,18.88,17.74,0
1216,59.39,19.24,17.61,0
1217,59.36,19.59,17.48,0
1218,59.33,20.24,17.34,0
1219,59.31,20.89,17.2,0
1220,59.28,20.78,17.13,0
1221,59.25,20.66,17.06,0
1222,59.22,20.54,16.99,0
1223,59.19,20.43,16.92,0
1224,59.17,20.51,16.88,0
1225,59.14,20.59,16.83,0
1226,59.11,20.84,16.76,0
1227,59.08,21.08,16.69,0
1228,59.06,21.04,16.61,0
1229,59.03,21,16.53,0
1230,59,21.37,16.42,0
1231,58.97,21.74,16.32,0
1232,58.95,21.83,16.26,0
1233,58.92,21.92,16.21,0
1234,58.89,21.69,16.12,0
1235,58.86,21.46,16.04,0
1236,58.84,21.33,15.98,0
1237,58.81,21.2,15.93,0
1238,58.78,21.07,15.87,0
1239,58.76,20.94,15.82,0
1240,58.73,20.81,15.77,0
1241,58.7,20.58,15.75,0
1242,58.68,20.34,15.73,0
1243,58.65,19.93,15.83,0
1244,58.62,19.52,15.93,0
1245,58.59,20.02,15.8,0
1246,58.57,20.51,15.67,0
1247,58.54,20.6,15.84,0
1248,58.51,20.7,16.02,0
1249,58.49,20.4,16.5,0
1250,58.46,20.09,16.98,0
1251,58.43,20.23,17.33,0
1252,58.41,20.37,17.67,0
1253,58.38,20.34,18.08,0
1254,58.35,20.31,18.49,0
1255,58.32,19.9,18.97,0
1256,58.3,19.48,19.45,0
1257,58.27,18.84,19.94,0
1258,58.24,18.21,20.43,0
1259,58.22,17.32,21.11,0
1260,58.19,16.42,21.79,0
1261,58.16,15.52,22.47,0
1262,58.14,14.63,23.15,0
1263,58.11,13.76,23.62,0
1264,58.08,12.88,24.09,0
1265,58.05,12.16,24.51,0
1266,58.03,11.45,24.92,0
1267,58,10.8,25.36,0
1268,57.96,10.15,25.8,0
1269,57.92,9.66,26.16,0
1270,57.88,9.18,26.51,0
1271,57.83,9.08,26.77,0
1272,57.79,8.98,27.03,0
1273,57.75,8.82,26.85,0
1274,57.71,8.66,26.67,0
1275,57.67,8.52,26.84,0
1276,57.62,8.37,27.02,0
1277,57.58,8.2,27.54,0
1278,57.54,8.02,28.06,0
1279,57.5,7.72,28.17,0
1280,57.46,7.42,28.29,0
1281,57.42,7.42,28.56,0
1282,57.38,7.43,28.84,0
1283,57.33,7.18,28.85,0
1284,57.29,6.92,28.86,0
1285,57.25,6.84,28.82,0
1286,57.21,6.75,28.78,0
1287,57.17,6.45,29.16,0
1288,57.12,6.15,29.55,0
1289,57.08,6.02,29.6,0
1290,57.04,5.88,29.64,0
1291,57,5.92,30.02,0
1292,56.96,5.96,30.39,0
1293,56.92,5.86,30.74,0
1294,56.88,5.76,31.08,0
1295,56.83,5.68,31.25,0
1296,56.79,5.61,31.42,0
1297,56.75,5.5,31.27,0
1298,56.71,5.38,31.12,0
1299,56.67,5.38,31.18,0
1300,56.62,5.37,31.24,0
1301,56.58,5.36,31.26,0
1302,56.54,5.35,31.28,0
1303,56.5,5.33,31.31,0
1304,56.46,5.32,31.33,0
1305,56.42,5.51,31.06,0
1306,56.38,5.7,30.79,0
1307,56.33,5.88,30.52,0
1308,56.29,6.07,30.25,0
1309,56.25,6.1,30.17,0
1310,56.21,6.12,30.08,0
1311,56.17,6.15,30,0
1312,56.12,6.18,29.92,0
1313,56.08,6.15,30.16,0
1314,56.04,6.13,30.41,0
1315,56,5.99,30.46,0
1316,55.96,5.85,30.51,0
1317,55.92,5.71,30.56,0
1318,55.88,5.57,30.61,0
1319,55.83,5.52,30.65,0
1320,55.79,5.48,30.69,0
1321,55.75,5.44,30.73,0
1322,55.71,5.39,30.77,0
1323,55.67,5.08,30.68,0
1324,55.62,4.77,30.59,0
1325,55.58,4.9,30.66,0
1326,55.54,5.04,30.72,0
1327,55.5,5.18,30.84,0
1328,55.46,5.31,30.95,0
1329,55.42,5.16,30.94,0
1330,55.38,5.01,30.94,0
1331,55.33,4.86,30.94,0
1332,55.29,4.71,30.93,0
1333,55.25,4.7,30.86,0
1334,55.21,4.68,30.79,0
1335,55.17,4.69,31.02,0
1336,55.12,4.7,31.25,0
1337,55.08,4.5,31.22,0
1338,55.04,4.29,31.18,0
1339,55,4.08,31.16,0
1340,54.99,3.87,31.14,0
1341,54.98,3.68,31.14,0
1342,54.97,3.49,31.13,0
1343,54.96,3.74,30.9,0
1344,54.95,4,30.67,0
1345,54.94,4.18,30.75,0
1346,54.94,4.36,30.83,0
1347,54.93,4.54,30.8,0
1348,54.92,4.73,30.76,0
1349,54.91,4.8,30.66,0
1350,54.9,4.86,30.55,0
1351,54.89,5.12,30.52,0
1352,54.88,5.37,30.49,0
1353,54.87,6.02,30.4,0
1354,54.86,6.68,30.32,0
1355,54.85,6.68,30.23,0
1356,54.84,6.68,30.14,0
1357,54.83,6.67,30.04,0
1358,54.83,6.67,29.95,0
1359,54.82,6.62,29.77,0
1360,54.81,6.57,29.59,0
1361,54.8,6.52,29.41,0
1362,54.79,6.47,29.23,0
1363,54.78,6.65,29.14,0
1364,54.77,6.83,29.04,0
1365,54.76,7,28.86,0
1366,54.75,7.16,28.67,0
1367,54.74,7.02,28.52,0
1368,54.73,6.88,28.37,0
1369,54.72,7.06,28.2,0
1370,54.72,7.23,28.04,0
1371,54.71,7.58,27.83,0
1372,54.7,7.92,27.62,0
1373,54.69,7.66,27.44,0
1374,54.68,7.4,27.27,0
1375,54.67,7.45,27.1,0
1376,54.66,7.5,26.94,0
1377,54.65,7.56,26.78,0
1378,54.64,7.61,26.63,0
1379,54.63,7.81,26.46,0
1380,54.62,8.01,26.28,0
1381,54.61,8.35,26.12,0
1382,54.61,8.69,25.95,0
1383,54.6,8.72,25.88,0
1384,54.59,8.74,25.82,0
1385,54.58,9.18,25.56,0
1386,54.57,9.62,25.31,0
1387,54.56,9.8,25.17,0
1388,54.55,9.99,25.04,0
1389,54.54,10.74,24.82,0
1390,54.53,11.5,24.59,0
1391,54.52,11.94,24.42,0
1392,54.51,12.39,24.26,0
1393,54.5,12.2,24.22,0
1394,54.5,12.02,24.17,0
1395,54.49,12.16,24.06,0
1396,54.48,12.29,23.95,0
1397,54.47,12.62,23.88,0
1398,54.46,12.95,23.8,0
1399,54.45,13.3,23.67,0
1400,54.44,13.64,23.54,0
1401,54.43,14.01,23.4,0
1402,54.42,14.38,23.26,0
1403,54.41,14.6,23.24,0
1404,54.4,14.83,23.23,0
1405,54.39,15.02,23.2,0
1406,54.39,15.22,23.16,0
1407,54.38,15.42,23.12,0
1408,54.37,15.62,23.08,0
1409,54.36,15.93,22.94,0
1410,54.35,16.25,22.8,0
1411,54.34,16.38,22.72,0
1412,54.33,16.5,22.65,0
1413,54.32,16.42,22.64,0
1414,54.31,16.33,22.64,0
1415,54.3,16.29,22.62,0
1416,54.29,16.26,22.6,0
1417,54.28,16.23,22.57,0
1418,54.28,16.19,22.55,0
1419,54.27,16.13,22.56,0
1420,54.26,16.08,22.58,0
1421,54.25,16.72,22.35,0
1422,54.24,17.36,22.12,0
1423,54.23,18.24,21.86,0
1424,54.22,19.11,21.6,0
1425,54.21,18.85,21.65,0
1426,54.2,18.58,21.69,0
1427,54.19,18.32,21.74,0
1428,54.18,17.96,21.79,0
1429,54.17,17.6,21.84,0
1430,54.17,18.12,21.74,0
1431,54.16,18.64,21.65,0
1432,54.15,19.17,21.5,0
1433,54.14,19.7,21.35,0
1434,54.13,19.93,21.24,0
1435,54.12,20.16,21.14,0
1436,54.11,20.38,21.04,0
1437,54.1,20.61,20.93,0
1438,54.09,21.09,20.76,0
1439,54.08,21.56,20.6,0
1440,54.07,22.04,20.43,0
1441,54.06,22.52,20.27,0
1442,54.06,22.69,20.16,0
1443,54.05,22.86,20.04,0
1444,54.04,23.16,19.85,0
1445,54.03,23.45,19.66,0
1446,54.02,23.48,19.52,0
1447,54.01,23.52,19.38,0
1448,54,23.87,19.25,0
1449,53.97,24.22,19.12,0
1450,53.94,24.53,19.05,0
1451,53.92,24.84,18.97,0
1452,53.89,25.52,18.82,0
1453,53.86,26.2,18.67,0
1454,53.83,26.85,18.5,0
1455,53.81,27.5,18.32,0
1456,53.78,28.46,18.04,0
1457,53.75,29.41,17.77,0
1458,53.72,29.68,17.62,0
1459,53.69,29.94,17.46,0
1460,53.67,29.7,17.5,0
1461,53.64,29.47,17.53,0
1462,53.61,29.38,17.5,0
1463,53.58,29.29,17.46,0
1464,53.56,29.07,17.5,0
1465,53.53,28.85,17.53,0
1466,53.5,28.72,17.5,0
1467,53.47,28.59,17.46,0
1468,53.44,28.2,17.52,0
1469,53.42,27.82,17.59,0
1470,53.39,27.84,17.61,0
1471,53.36,27.85,17.63,0
1472,53.33,28.1,17.5,0
1473,53.31,28.35,17.37,0
1474,53.28,28.65,17.24,0
1475,53.25,28.94,17.1,0
1476,53.22,28.78,17.09,0
1477,53.19,28.63,17.08,0
1478,53.17,28.5,17.08,0
1479,53.14,28.38,17.07,0
1480,53.11,28.87,16.97,0
1481,53.08,29.36,16.87,0
1482,53.06,29.77,16.79,0
1483,53.03,30.18,16.7,0
1484,53,30.59,16.62,0
1485,53,30.44,16.51,0
1486,53,30.28,16.39,0
1487,53,30.04,16.3,0
1488,53,29.79,16.22,0
1489,53,29.08,16.24,0
1490,53,28.38,16.25,0
1491,53,27.9,16.25,0
1492,53,27.42,16.25,0
1493,53,27.24,16.19,0
1494,53,27.05,16.13,0
1495,53,26.97,16.1,0
1496,53,26.89,16.07,0
1497,53,26.89,16.08,0
1498,53,26.89,16.08,0
1499,53,27.36,15.97,0
1500,53,27.83,15.86,0
1501,53,28.24,15.72,0
1502,53,28.64,15.58,0
1503,53,28.49,15.5,0
1504,53,28.34,15.41,0
1505,53,27.84,15.4,0
1506,53,27.33,15.38,0
1507,53,26.62,15.48,0
1508,53,25.91,15.59,0
1509,53,25.86,15.55,0
1510,53,25.81,15.51,0
1511,53,25.92,15.48,0
1512,53,26.03,15.44,0
1513,53,26.34,15.38,0
1514,53,26.65,15.32,0
1515,53,27.14,15.24,0
1516,53,27.63,15.17,0
1517,53,28.05,15.02,0
1518,53,28.47,14.87,0
1519,53,29.08,14.78,0
1520,53,29.69,14.69,0
1521,53.08,30.3,14.54,1
1522,53.15,30.92,14.39,1
1523,53.23,31.22,14.28,1
1524,53.3,31.52,14.17,1
1525,53.38,31.65,14.13,1
1526,53.46,31.77,14.08,1
1527,53.53,31.9,14.04,1
1528,53.61,31.96,14,1
1529,53.68,32.02,13.95,1
1530,53.76,32.15,13.97,1
1531,53.83,32.27,13.99,1
1532,53.91,32.22,14.12,1
1533,53.99,32.16,14.24,1
1534,54.06,32.26,14.4,1
1535,54.14,32.37,14.57,1
1536,54.21,32.42,14.82,1
1537,54.29,32.47,15.08,1
1538,54.37,31.96,15.57,1
1539,54.44,31.45,16.05,1
1540,54.52,30.06,16.66,1
1541,54.59,28.66,17.28,1
1542,54.67,27.2,18.06,1
1543,54.74,25.73,18.83,1
1544,54.82,24.42,19.46,1
1545,54.9,23.12,20.1,1
1546,54.97,21.68,20.86,1
1547,55.05,20.23,21.61,1
1548,55.12,18.44,22.07,1
1549,55.2,16.66,22.53,1
1550,55.28,15.48,23.02,1
1551,55.35,14.3,23.5,1
1552,55.43,13.69,24.02,1
1553,55.5,13.08,24.53,1
1554,55.58,12.77,24.72,1
1555,55.66,12.46,24.91,1
1556,55.73,12.12,25.44,1
1557,55.81,11.78,25.97,1
1558,55.88,11.72,25.84,1
1559,55.96,11.66,25.7,1
1560,56.03,11.26,26.18,1
1561,56.11,10.86,26.66,1
1562,56.19,10.27,27.26,1
1563,56.26,9.69,27.85,1
1564,56.34,8.84,28.02,1
1565,56.41,8,28.18,1
1566,56.49,7.82,27.94,1
1567,56.57,7.65,27.7,1
1568,56.64,7.49,27.99,1
1569,56.72,7.33,28.29,1
1570,56.79,7.1,28.46,1
1571,56.87,6.86,28.62,1
1572,56.94,6.7,28.69,1
1573,57.02,6.53,28.76,1
1574,57.1,6.48,29.06,1
1575,57.17,6.42,29.36,1
1576,57.25,6.24,29.74,1
1577,57.32,6.06,30.12,1
1578,57.4,5.84,29.8,1
1579,57.48,5.61,29.49,1
1580,57.55,5.45,29.6,1
1581,57.63,5.29,29.71,1
1582,57.7,5.05,29.85,1
1583,57.78,4.81,29.99,1
1584,57.86,4.72,30.1,1
1585,57.93,4.62,30.2,1
1586,58.01,4.26,30.44,1
1587,58.08,3.9,30.68,1
1588,58.16,3.66,30.62,1
1589,58.23,3.43,30.56,1
1590,58.31,3.38,30.62,1
1591,58.39,3.33,30.67,1
1592,58.46,3.38,30.78,1
1593,58.54,3.44,30.88,1
1594,58.61,3.4,30.71,1
1595,58.69,3.35,30.54,1
1596,58.77,3.14,30.44,1
1597,58.84,2.92,30.34,1
1598,58.92,2.99,30.49,1
1599,58.99,3.06,30.64,1
1600,59.07,3.14,30.8,1
1601,59.14,3.21,30.95,1
1602,59.22,3.11,31.09,1
1603,59.3,3.02,31.22,1
1604,59.37,2.92,31.36,1
1605,59.45,2.82,31.5,1
1606,59.52,2.79,31.47,1
1607,59.6,2.76,31.44,1
1608,59.68,2.72,31.41,1
1609,59.75,2.69,31.38,1
1610,59.83,2.58,31.35,1
1611,59.9,2.46,31.32,1
1612,59.98,2.41,31.56,1
1613,60.06,2.35,31.8,1
1614,60.13,2.28,31.72,1
1615,60.21,2.21,31.64,1
1616,60.28,2.22,31.74,1
1617,60.36,2.22,31.84,1
1618,60.43,2.22,31.86,1
1619,60.51,2.21,31.89,1
1620,60.59,1.98,32.11,1
1621,60.66,1.76,32.33,1
1622,60.74,2.18,32.09,1
1623,60.81,2.61,31.85,1
1624,60.89,2.83,31.88,1
1625,60.97,3.05,31.92,1
1626,61.04,2.78,31.8,1
1627,61.12,2.52,31.67,1
1628,61.19,2.52,31.72,1
1629,61.27,2.52,31.76,1
1630,61.34,2.54,31.8,1
1631,61.42,2.57,31.85,1
1632,61.5,2.34,31.85,1
1633,61.57,2.12,31.84,1
1634,61.65,2.31,31.74,1
1635,61.72,2.5,31.63,1
1636,61.8,2.32,31.51,1
1637,61.88,2.13,31.39,1
1638,61.95,2.04,31.4,1
1639,62.03,1.94,31.42,1
1640,62.1,1.86,31.39,1
1641,62.18,1.79,31.36,1
1642,62.26,1.8,31.2,1
1643,62.33,1.8,31.05,1
1644,62.41,2.08,30.98,1
1645,62.48,2.36,30.9,1
1646,62.56,2.63,30.83,1
1647,62.63,2.91,30.76,1
1648,62.71,3.09,30.52,1
1649,62.79,3.27,30.27,1
1650,62.86,3.38,30.22,1
1651,62.94,3.5,30.17,1
1652,63.01,3.46,30.06,1
1653,63.09,3.42,29.94,1
1654,63.17,3.34,29.86,1
1655,63.24,3.26,29.77,1
1656,63.32,3.03,29.59,1
1657,63.39,2.8,29.41,1
1658,63.47,2.9,29.28,1
1659,63.54,2.99,29.14,1
1660,63.62,2.84,28.99,1
1661,63.7,2.69,28.84,1
1662,63.77,2.8,28.78,1
1663,63.85,2.92,28.72,1
1664,63.92,4.94,28.4,1
1665,64,6.96,28.09,1
1666,64.06,7.74,27.8,1
1667,64.11,8.53,27.52,1
1668,64.17,8.8,27.42,1
1669,64.22,9.06,27.32,1
1670,64.28,9.34,27.2,1
1671,64.33,9.62,27.07,1
1672,64.39,9.78,27.01,1
1673,64.44,9.94,26.94,1
1674,64.5,9.64,26.96,1
1675,64.56,9.33,26.97,1
1676,64.61,7.38,27.32,1
1677,64.67,5.43,27.67,1
1678,64.72,5.49,27.67,1
1679,64.78,5.56,27.67,1
1680,64.83,5.82,27.52,1
1681,64.89,6.08,27.38,1
1682,64.94,6.02,27.35,1
1683,65,5.97,27.32,1
1684,65.06,6.12,27.2,1
1685,65.11,6.27,27.07,1
1686,65.17,6.3,26.97,1
1687,65.22,6.32,26.86,1
1688,65.28,6.35,26.76,1
1689,65.33,6.38,26.66,1
1690,65.39,6.04,26.66,1
1691,65.44,5.7,26.66,1
1692,65.5,5.4,26.62,1
1693,65.56,5.11,26.59,1
1694,65.61,5.11,26.52,1
1695,65.67,5.1,26.44,1
1696,65.72,4.96,26.39,1
1697,65.78,4.81,26.34,1
1698,65.83,4.88,26.26,1
1699,65.89,4.95,26.18,1
1700,65.94,4.87,26.13,1
1701,66,4.79,26.08,1
1702,66.06,4.62,26.04,1
1703,66.11,4.46,26.01,1
1704,66.17,4.42,25.96,1
1705,66.22,4.38,25.91,1
1706,66.28,4.42,25.82,1
1707,66.33,4.45,25.74,1
1708,66.39,4.58,25.62,1
1709,66.44,4.7,25.5,1
1710,66.5,4.75,25.42,1
1711,66.56,4.8,25.35,1
1712,66.61,5.07,25.22,1
1713,66.67,5.35,25.1,1
1714,66.72,5.51,25,1
1715,66.78,5.66,24.91,1
1716,66.83,5.82,24.81,1
1717,66.89,5.98,24.71,1
1718,66.94,6.13,24.62,1
1719,67,6.29,24.52,1
1720,67.06,7.56,24.2,1
1721,67.11,8.83,23.87,1
1722,67.17,9.57,23.64,1
1723,67.22,10.32,23.41,1
1724,67.28,10.48,23.22,1
1725,67.33,10.64,23.04,1
1726,67.39,10.32,23.06,1
1727,67.44,10,23.09,1
1728,67.5,9.22,23.3,1
1729,67.56,8.43,23.51,1
1730,67.61,8.25,23.62,1
1731,67.67,8.06,23.72,1
1732,67.72,8.24,23.6,1
